A,B,ATCsim,STsim,SEsim,integrated_score,integrated_score2,TAG
Romiplostim,Rifampin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Romidepsin,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Rosiglitazone,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Sabarubicin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,SC144,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,SCH 900776,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Simvastatin,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Sodium butyrate,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Sorafenib,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Sunitinib,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Tamoxifen,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Taxane,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Temozolomide,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Temsirolimus,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Oxycodone,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Theophylline,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Tipifarnib,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Topotecan,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Toremifene,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Trabectedin,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Oxycodone,Pertuzumab,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Trebananib,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Tretinoin,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Trichostatin A,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Trientine,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Trifluridine,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Trimidox,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Tubacin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Valproic Acid,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Vandetanib,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Vinorelbine,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Vitamin D2,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Vorinostat,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Romiplostim,Zibotentan,1.00E-50,1.00E-50,1.00E-50,0,0,N
Romiplostim,Zoledronic acid,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Rosiglitazone,17-DMAG,1.00E-50,1.00E-50,1.00E-50,0,0,N
Rosiglitazone,2-Methoxyestradiol,1.00E-50,0.3437192,1.00E-50,0.3437192,0.3437192,N
Rosiglitazone,ABT-737,1.00E-50,0.3995552,1.00E-50,0.3995552,0.3995552,N
Rosiglitazone,AEE788,1.00E-50,0.4664966,1.00E-50,0.4664966,0.4664966,N
Rosiglitazone,Aflibercept,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Rosiglitazone,Aminophylline,0.082085,0.3582603,1.00E-50,0.410937503,0.410937503,N
Rosiglitazone,Anastrozole,0.082085,0.3243309,1.00E-50,0.379793198,0.379793198,N
Rosiglitazone,Arzoxifene,1.00E-50,0.4891639,1.00E-50,0.4891639,0.4891639,N
Rosiglitazone,Azacitidine,0.082085,0.3316388,1.00E-50,0.386501229,0.386501229,N
Rosiglitazone,Bexarotene,0.082085,0.2658133,1.00E-50,0.326079015,0.326079015,N
Rosiglitazone,Bosutinib,0.082085,0.5036255,1.00E-50,0.544370401,0.544370401,N
Rosiglitazone,Busulfan,0.082085,0.1375646,1.00E-50,0.20835761,0.20835761,N
Rosiglitazone,Canfosfamide,1.00E-50,0.3995997,1.00E-50,0.3995997,0.3995997,N
Rosiglitazone,Carvedilol,0.082085,0.5125029,1.00E-50,0.552519099,0.552519099,N
Rosiglitazone,Celecoxib,0.082085,0.3359199,1.00E-50,0.390430915,0.390430915,N
Rosiglitazone,Chlorambucil,0.082085,0.385795,1.00E-50,0.436212017,0.436212017,N
Rosiglitazone,CI-1040,1.00E-50,0.3417965,1.00E-50,0.3417965,0.3417965,N
Rosiglitazone,Clofarabine,0.082085,0.3879902,1.00E-50,0.438227024,0.438227024,N
Rosiglitazone,Dacarbazine,0.082085,0.214524,1.00E-50,0.278999797,0.278999797,N
Rosiglitazone,Daunorubicin,0.082085,0.3936601,1.00E-50,0.443431511,0.443431511,N
Rosiglitazone,Dexamethasone,0.1353353,0.2321546,1.00E-50,0.336071188,0.336071188,N
Rosiglitazone,Discodermolide,1.00E-50,0.3046521,1.00E-50,0.3046521,0.3046521,N
Rosiglitazone,Doxorubicin,0.082085,0.3970325,1.00E-50,0.446527087,0.446527087,N
Rosiglitazone,Enalapril,0.082085,0.4432495,1.00E-50,0.488950365,0.488950365,N
Rosiglitazone,Epirubicin,0.082085,0.3970325,1.00E-50,0.446527087,0.446527087,N
Rosiglitazone,Etodolac,0.082085,0.4559209,1.00E-50,0.500581633,0.500581633,N
Rosiglitazone,Everolimus,0.082085,0.3880284,1.00E-50,0.438262089,0.438262089,N
Rosiglitazone,Fenretinide,1.00E-50,0.3856527,1.00E-50,0.3856527,0.3856527,N
Rosiglitazone,Fluorouracil,0.082085,0.2040978,1.00E-50,0.269429432,0.269429432,N
Rosiglitazone,Fulvestrant,0.082085,0.3402782,1.00E-50,0.394431464,0.394431464,N
Rosiglitazone,Gefitinib,0.082085,0.5370335,1.00E-50,0.575036105,0.575036105,N
Oxycodone,Rituximab,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Oxycodone,Trastuzumab,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Rosiglitazone,IL-27,1.00E-50,1.00E-50,1.00E-50,0,0,N
Rosiglitazone,Interferon alfa-2a,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Rosiglitazone,Irinotecan,0.082085,0.5041787,1.00E-50,0.544878191,0.544878191,N
Rosiglitazone,Ketoconazole,0.082085,0.5745311,1.00E-50,0.609455715,0.609455715,N
Rosiglitazone,Lansoprazole,0.1353353,0.5152736,1.00E-50,0.580874193,0.580874193,N
Rosiglitazone,Lenalidomide,0.082085,0.4450253,1.00E-50,0.490580398,0.490580398,N
Rosiglitazone,Leucovorin,1.00E-50,0.4602551,1.00E-50,0.4602551,0.4602551,N
Rosiglitazone,Linifanib,1.00E-50,0.3562625,1.00E-50,0.3562625,0.3562625,N
Rosiglitazone,Lomeguatrib,1.00E-50,0.4351896,1.00E-50,0.4351896,0.4351896,N
Rosiglitazone,Lonafarnib,1.00E-50,0.4564345,1.00E-50,0.4564345,0.4564345,N
Rosiglitazone,Melphalan,0.082085,0.4060182,1.00E-50,0.454775196,0.454775196,N
Rosiglitazone,Methoxsalen,0.082085,0.3534711,1.00E-50,0.406541425,0.406541425,N
Rosiglitazone,Midostaurin,0.082085,0.4758312,1.00E-50,0.518857596,0.518857596,N
Rosiglitazone,Mitoxantrone,0.082085,0.4326159,1.00E-50,0.479189624,0.479189624,N
Rosiglitazone,Neratinib,1.00E-50,0.5392591,1.00E-50,0.5392591,0.5392591,N
Rosiglitazone,O6-benzylguanine,1.00E-50,0.4600416,1.00E-50,0.4600416,0.4600416,N
Rosiglitazone,Octreotide,0.082085,0.5261996,1.00E-50,0.565091506,0.565091506,N
Rosiglitazone,Oxaliplatin,0.082085,0.2393896,1.00E-50,0.301824305,0.301824305,N
Rosiglitazone,Paclitaxel,0.082085,0.3775957,1.00E-50,0.428685757,0.428685757,N
Rosiglitazone,Peginterferon alfa-2b,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Rosiglitazone,Pemetrexed,0.082085,0.5065003,1.00E-50,0.547009223,0.547009223,N
Rosiglitazone,Plitidepsin,1.00E-50,0.5012632,1.00E-50,0.5012632,0.5012632,N
Rosiglitazone,Pregabalin,0.082085,0.1783946,1.00E-50,0.245836079,0.245836079,N
Rosiglitazone,Propranolol,0.082085,0.3870605,1.00E-50,0.437373639,0.437373639,N
Rosiglitazone,Rifampin,1.00E-50,0.3823142,1.00E-50,0.3823142,0.3823142,N
Rosiglitazone,Romidepsin,0.082085,0.3451433,1.00E-50,0.398897212,0.398897212,N
Rosiglitazone,Sabarubicin,1.00E-50,0.3825964,1.00E-50,0.3825964,0.3825964,N
Rosiglitazone,SC144,1.00E-50,0.4073675,1.00E-50,0.4073675,0.4073675,N
Rosiglitazone,SCH 900776,1.00E-50,0.4089947,1.00E-50,0.4089947,0.4089947,N
Rosiglitazone,Simvastatin,0.082085,0.2613693,1.00E-50,0.321999801,0.321999801,N
Rosiglitazone,Sodium butyrate,1.00E-50,0.1048375,1.00E-50,0.1048375,0.1048375,N
Rosiglitazone,Sorafenib,0.082085,0.5009268,1.00E-50,0.541893224,0.541893224,N
Rosiglitazone,Sorivudine,1.00E-50,0.3544495,1.00E-50,0.3544495,0.3544495,N
Rosiglitazone,Sunitinib,0.082085,0.4547087,1.00E-50,0.499468936,0.499468936,N
Rosiglitazone,Tamoxifen,0.082085,0.45224,1.00E-50,0.49720288,0.49720288,N
Rosiglitazone,Taxane,1.00E-50,0.09268902,1.00E-50,0.09268902,0.09268902,N
Rosiglitazone,Temozolomide,0.082085,0.3398483,1.00E-50,0.394036852,0.394036852,N
Rosiglitazone,Temsirolimus,0.082085,0.3845201,1.00E-50,0.435041768,0.435041768,N
Pazopanib,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Rosiglitazone,Theophylline,0.082085,0.3582603,1.00E-50,0.410937503,0.410937503,N
Rosiglitazone,Tipifarnib,1.00E-50,0.4212287,1.00E-50,0.4212287,0.4212287,N
Rosiglitazone,Topotecan,0.082085,0.4860787,1.00E-50,0.52826393,0.52826393,N
Rosiglitazone,Toremifene,0.082085,0.4457424,1.00E-50,0.491238635,0.491238635,N
Rosiglitazone,Trabectedin,0.082085,0.4879112,1.00E-50,0.529946009,0.529946009,N
Pazopanib,Pertuzumab,0.3678794,1.00E-50,1.00E-50,0.3678794,0.3678794,N
Rosiglitazone,Trebananib,1.00E-50,1.00E-50,1.00E-50,0,0,N
Rosiglitazone,Tretinoin,0.082085,0.1759551,1.00E-50,0.243596826,0.243596826,N
Rosiglitazone,Trichostatin A,1.00E-50,0.3694608,1.00E-50,0.3694608,0.3694608,N
Rosiglitazone,Trientine,0.1353353,0.1177299,1.00E-50,0.237132189,0.237132189,N
Rosiglitazone,Trifluridine,0.082085,0.3270295,1.00E-50,0.382270283,0.382270283,N
Rosiglitazone,Trimidox,1.00E-50,0.1951942,1.00E-50,0.1951942,0.1951942,N
Rosiglitazone,Tubacin,1.00E-50,0.5213748,1.00E-50,0.5213748,0.5213748,N
Rosiglitazone,Valproic Acid,1.00E-50,0.131254,1.00E-50,0.131254,0.131254,N
Rosiglitazone,Vandetanib,0.082085,0.5276411,1.00E-50,0.56641468,0.56641468,N
Rosiglitazone,Vinorelbine,0.082085,0.5016389,1.00E-50,0.542546871,0.542546871,N
Rosiglitazone,Vitamin D2,1.00E-50,0.2046225,1.00E-50,0.2046225,0.2046225,N
Rosiglitazone,Vorinostat,0.082085,0.3523406,1.00E-50,0.405503722,0.405503722,N
Rosiglitazone,Zibotentan,1.00E-50,0.4783134,1.00E-50,0.4783134,0.4783134,N
Rosiglitazone,Zoledronic acid,0.082085,0.2689669,1.00E-50,0.328973752,0.328973752,N
SC144,17-DMAG,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,2-Methoxyestradiol,1.00E-50,0.1749056,1.00E-50,0.1749056,0.1749056,N
SC144,ABT-737,1.00E-50,0.348869,1.00E-50,0.348869,0.348869,N
SC144,AEE788,1.00E-50,0.4674334,1.00E-50,0.4674334,0.4674334,N
SC144,Aflibercept,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Aminophylline,1.00E-50,0.4102725,1.00E-50,0.4102725,0.4102725,N
SC144,Anastrozole,1.00E-50,0.3436265,1.00E-50,0.3436265,0.3436265,N
SC144,Arzoxifene,1.00E-50,0.2428407,1.00E-50,0.2428407,0.2428407,N
SC144,Azacitidine,1.00E-50,0.2611162,1.00E-50,0.2611162,0.2611162,N
SC144,Bexarotene,1.00E-50,0.1924113,1.00E-50,0.1924113,0.1924113,N
SC144,Bosutinib,1.00E-50,0.3753587,1.00E-50,0.3753587,0.3753587,N
SC144,Busulfan,1.00E-50,0.05284083,1.00E-50,0.05284083,0.05284083,N
SC144,Canfosfamide,1.00E-50,0.289128,1.00E-50,0.289128,0.289128,N
SC144,Carboplatin,1.00E-50,0.06241101,1.00E-50,0.06241101,0.06241101,N
SC144,Carvedilol,1.00E-50,0.3370916,1.00E-50,0.3370916,0.3370916,N
SC144,Celecoxib,1.00E-50,0.3958892,1.00E-50,0.3958892,0.3958892,N
SC144,Chlorambucil,1.00E-50,0.2620185,1.00E-50,0.2620185,0.2620185,N
SC144,CI-1040,1.00E-50,0.379679,1.00E-50,0.379679,0.379679,N
SC144,Clofarabine,1.00E-50,0.4149897,1.00E-50,0.4149897,0.4149897,N
SC144,Dacarbazine,1.00E-50,0.302406,1.00E-50,0.302406,0.302406,N
SC144,Daunorubicin,1.00E-50,0.2622444,1.00E-50,0.2622444,0.2622444,N
SC144,Dexamethasone,1.00E-50,0.1476713,1.00E-50,0.1476713,0.1476713,N
SC144,Discodermolide,1.00E-50,0.1791508,1.00E-50,0.1791508,0.1791508,N
SC144,Doxorubicin,1.00E-50,0.2581991,1.00E-50,0.2581991,0.2581991,N
SC144,Enalapril,1.00E-50,0.2936754,1.00E-50,0.2936754,0.2936754,N
SC144,Epirubicin,1.00E-50,0.2581991,1.00E-50,0.2581991,0.2581991,N
SC144,Etodolac,1.00E-50,0.3378174,1.00E-50,0.3378174,0.3378174,N
SC144,Everolimus,1.00E-50,0.2400222,1.00E-50,0.2400222,0.2400222,N
SC144,Fenretinide,1.00E-50,0.2834146,1.00E-50,0.2834146,0.2834146,N
SC144,Fulvestrant,1.00E-50,0.1968114,1.00E-50,0.1968114,0.1968114,N
SC144,Gefitinib,1.00E-50,0.4110793,1.00E-50,0.4110793,0.4110793,N
Pazopanib,Rituximab,0.3678794,1.00E-50,1.00E-50,0.3678794,0.3678794,N
Pazopanib,Trastuzumab,0.3678794,1.00E-50,1.00E-50,0.3678794,0.3678794,N
SC144,IL-27,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Interferon alfa-2a,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Irinotecan,1.00E-50,0.3793451,1.00E-50,0.3793451,0.3793451,N
SC144,Ketoconazole,1.00E-50,0.3951402,1.00E-50,0.3951402,0.3951402,N
SC144,Lansoprazole,1.00E-50,0.4010675,1.00E-50,0.4010675,0.4010675,N
SC144,Lenalidomide,1.00E-50,0.3945716,1.00E-50,0.3945716,0.3945716,N
SC144,Leucovorin,1.00E-50,0.3859491,1.00E-50,0.3859491,0.3859491,N
SC144,Linifanib,1.00E-50,0.495423,1.00E-50,0.495423,0.495423,N
SC144,Lomeguatrib,1.00E-50,0.4180713,1.00E-50,0.4180713,0.4180713,N
SC144,Lonafarnib,1.00E-50,0.4168337,1.00E-50,0.4168337,0.4168337,N
SC144,Melphalan,1.00E-50,0.3017343,1.00E-50,0.3017343,0.3017343,N
SC144,Methoxsalen,1.00E-50,0.2285306,1.00E-50,0.2285306,0.2285306,N
SC144,Midostaurin,1.00E-50,0.4339973,1.00E-50,0.4339973,0.4339973,N
SC144,Mitoxantrone,1.00E-50,0.3021004,1.00E-50,0.3021004,0.3021004,N
SC144,Neratinib,1.00E-50,0.4163991,1.00E-50,0.4163991,0.4163991,N
SC144,O6-benzylguanine,1.00E-50,0.4352148,1.00E-50,0.4352148,0.4352148,N
SC144,Octreotide,1.00E-50,0.4134642,1.00E-50,0.4134642,0.4134642,N
SC144,Paclitaxel,1.00E-50,0.2751992,1.00E-50,0.2751992,0.2751992,N
SC144,Peginterferon alfa-2b,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Pemetrexed,1.00E-50,0.4504308,1.00E-50,0.4504308,0.4504308,N
Peloruside A,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Plitidepsin,1.00E-50,0.3001044,1.00E-50,0.3001044,0.3001044,N
SC144,Pregabalin,1.00E-50,0.09867289,1.00E-50,0.09867289,0.09867289,N
SC144,Propranolol,1.00E-50,0.2225945,1.00E-50,0.2225945,0.2225945,N
SC144,Rifampin,1.00E-50,0.242504,1.00E-50,0.242504,0.242504,N
SC144,Romidepsin,1.00E-50,0.261602,1.00E-50,0.261602,0.261602,N
SC144,Sabarubicin,1.00E-50,0.2644954,1.00E-50,0.2644954,0.2644954,N
SC144,SCH 900776,1.00E-50,0.4418039,1.00E-50,0.4418039,0.4418039,N
SC144,Simvastatin,1.00E-50,0.1472056,1.00E-50,0.1472056,0.1472056,N
SC144,Sodium butyrate,1.00E-50,0.04954149,1.00E-50,0.04954149,0.04954149,N
SC144,Sorafenib,1.00E-50,0.441847,1.00E-50,0.441847,0.441847,N
SC144,Sorivudine,1.00E-50,0.3031632,1.00E-50,0.3031632,0.3031632,N
SC144,Sunitinib,1.00E-50,0.4582691,1.00E-50,0.4582691,0.4582691,N
SC144,Tamoxifen,1.00E-50,0.2102645,1.00E-50,0.2102645,0.2102645,N
SC144,Taxane,1.00E-50,0.06207966,1.00E-50,0.06207966,0.06207966,N
SC144,Temozolomide,1.00E-50,0.4341479,1.00E-50,0.4341479,0.4341479,N
SC144,Temsirolimus,1.00E-50,0.2380816,1.00E-50,0.2380816,0.2380816,N
Peloruside A,Pertuzumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Theophylline,1.00E-50,0.4102725,1.00E-50,0.4102725,0.4102725,N
SC144,Tipifarnib,1.00E-50,0.4798212,1.00E-50,0.4798212,0.4798212,N
SC144,Topotecan,1.00E-50,0.3837302,1.00E-50,0.3837302,0.3837302,N
SC144,Toremifene,1.00E-50,0.213958,1.00E-50,0.213958,0.213958,N
SC144,Trabectedin,1.00E-50,0.318413,1.00E-50,0.318413,0.318413,N
Peloruside A,Rituximab,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Trebananib,1.00E-50,1.00E-50,1.00E-50,0,0,N
SC144,Tretinoin,1.00E-50,0.1227102,1.00E-50,0.1227102,0.1227102,N
SC144,Trichostatin A,1.00E-50,0.3384876,1.00E-50,0.3384876,0.3384876,N
SC144,Trientine,1.00E-50,0.09638889,1.00E-50,0.09638889,0.09638889,N
SC144,Trifluridine,1.00E-50,0.2808281,1.00E-50,0.2808281,0.2808281,N
SC144,Trimidox,1.00E-50,0.1943771,1.00E-50,0.1943771,0.1943771,N
SC144,Tubacin,1.00E-50,0.3591322,1.00E-50,0.3591322,0.3591322,N
SC144,Valproic Acid,1.00E-50,0.05485327,1.00E-50,0.05485327,0.05485327,N
SC144,Vandetanib,1.00E-50,0.4053571,1.00E-50,0.4053571,0.4053571,N
SC144,Vinorelbine,1.00E-50,0.3536615,1.00E-50,0.3536615,0.3536615,N
SC144,Vitamin D2,1.00E-50,0.1229328,1.00E-50,0.1229328,0.1229328,N
SC144,Vorinostat,1.00E-50,0.309071,1.00E-50,0.309071,0.309071,N
SC144,Zibotentan,1.00E-50,0.4618232,1.00E-50,0.4618232,0.4618232,N
SC144,Zoledronic acid,1.00E-50,0.2795102,1.00E-50,0.2795102,0.2795102,N
Simvastatin,17-DMAG,1.00E-50,1.00E-50,1.00E-50,0,0,N
Simvastatin,2-Methoxyestradiol,1.00E-50,0.3935804,1.00E-50,0.3935804,0.3935804,N
Simvastatin,ABT-737,1.00E-50,0.2373007,1.00E-50,0.2373007,0.2373007,N
Simvastatin,AEE788,1.00E-50,0.2032916,1.00E-50,0.2032916,0.2032916,N
Simvastatin,Aflibercept,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Simvastatin,Aminophylline,0.082085,0.1597848,0.1173709,0.319275718,0.319275718,N
Simvastatin,Anastrozole,0.082085,0.1733379,0.2256809,0.412442376,0.412442376,N
Simvastatin,Arzoxifene,1.00E-50,0.2837017,1.00E-50,0.2837017,0.2837017,N
Simvastatin,Azacitidine,0.082085,0.2358765,0.1775701,0.423147321,0.423147321,N
Simvastatin,Bexarotene,0.082085,0.3962223,1.00E-50,0.445783393,0.445783393,N
Simvastatin,Bosutinib,0.082085,0.2404253,0.1838565,0.430964339,0.430964339,N
Simvastatin,Busulfan,0.082085,0.1869071,1.00E-50,0.253649831,0.253649831,N
Simvastatin,Canfosfamide,1.00E-50,0.2716287,0.06493507,0.318925541,0.318925541,N
Simvastatin,Carboplatin,0.082085,0.3060177,1.00E-50,0.362983237,0.362983237,N
Simvastatin,Carvedilol,0.1353353,0.2703671,0.2136223,0.503883893,0.503883893,N
Simvastatin,Celecoxib,0.082085,0.1581395,0.1849148,0.370137711,0.370137711,N
Simvastatin,Chlorambucil,0.082085,0.2884328,1.00E-50,0.346841794,0.346841794,N
Simvastatin,CI-1040,1.00E-50,0.2143948,1.00E-50,0.2143948,0.2143948,N
Simvastatin,Clofarabine,0.082085,0.2079291,1.00E-50,0.27294624,0.27294624,N
Simvastatin,Dacarbazine,0.082085,0.120104,1.00E-50,0.192330263,0.192330263,N
Simvastatin,Daunorubicin,0.082085,0.3989175,1.00E-50,0.448257357,0.448257357,N
Simvastatin,Dexamethasone,0.1353353,0.5908512,1.00E-50,0.646223476,0.646223476,N
Simvastatin,Discodermolide,1.00E-50,0.6802586,1.00E-50,0.6802586,0.6802586,N
Simvastatin,Doxorubicin,0.082085,0.3890831,0.1354167,0.515167808,0.515167808,N
Simvastatin,Enalapril,0.1353353,0.3575913,0.2750929,0.597337212,0.597337212,N
Simvastatin,Epirubicin,0.082085,0.3890831,0.1354167,0.515167808,0.515167808,N
Simvastatin,Etodolac,0.082085,0.3874688,0.2705882,0.589887066,0.589887066,N
Simvastatin,Everolimus,0.082085,0.5618259,0.1546392,0.659990325,0.659990325,N
Simvastatin,Fenretinide,1.00E-50,0.4006061,1.00E-50,0.4006061,0.4006061,N
Simvastatin,Fluorouracil,0.082085,0.1475046,0.1729323,0.352804377,0.352804377,N
Simvastatin,Fulvestrant,0.082085,0.3478734,0.2010309,0.521739663,0.521739663,N
Peloruside A,Trastuzumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Perifosine,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Simvastatin,IL-27,1.00E-50,1.00E-50,1.00E-50,0,0,N
Simvastatin,Interferon alfa-2a,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Simvastatin,Irinotecan,0.082085,0.3683204,0.1636364,0.515052816,0.515052816,N
Simvastatin,Ketoconazole,0.082085,0.2732633,1.00E-50,0.332917482,0.332917482,N
Simvastatin,Lansoprazole,0.082085,0.2089799,0.1804979,0.404968363,0.404968363,N
Simvastatin,Lenalidomide,0.082085,0.2599529,0.1600719,0.429436561,0.429436561,N
Simvastatin,Leucovorin,1.00E-50,0.2952874,0.202381,0.437907841,0.437907841,N
Simvastatin,Linifanib,1.00E-50,0.1673135,1.00E-50,0.1673135,0.1673135,N
Simvastatin,Lomeguatrib,1.00E-50,0.166329,1.00E-50,0.166329,0.166329,N
Simvastatin,Lonafarnib,1.00E-50,0.2185332,1.00E-50,0.2185332,0.2185332,N
Simvastatin,Melphalan,0.082085,0.2537926,1.00E-50,0.315045034,0.315045034,N
Simvastatin,Methoxsalen,0.082085,0.3316403,1.00E-50,0.386502606,0.386502606,N
Simvastatin,Midostaurin,0.082085,0.2846258,1.00E-50,0.343347291,0.343347291,N
Simvastatin,Mitoxantrone,0.082085,0.3028706,0.1851852,0.478595501,0.478595501,N
Simvastatin,Neratinib,1.00E-50,0.2483681,1.00E-50,0.2483681,0.2483681,N
Simvastatin,O6-benzylguanine,1.00E-50,0.1867551,1.00E-50,0.1867551,0.1867551,N
Simvastatin,Octreotide,0.082085,0.3013199,0.2099448,0.493314733,0.493314733,N
Simvastatin,Oxaliplatin,0.082085,0.2368657,1.00E-50,0.299507579,0.299507579,N
Simvastatin,Paclitaxel,0.082085,0.472783,0.1493124,0.588317909,0.588317909,N
Simvastatin,Peginterferon alfa-2b,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Simvastatin,Pemetrexed,0.082085,0.2650739,0.1866667,0.451325607,0.451325607,N
Perifosine,Pertuzumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Simvastatin,Plitidepsin,1.00E-50,0.3961282,1.00E-50,0.3961282,0.3961282,N
Simvastatin,Pregabalin,0.082085,0.2946838,0.1058559,0.421112941,0.421112941,N
Simvastatin,Propranolol,0.1353353,0.2794051,0.1915888,0.49630083,0.49630083,N
Simvastatin,Rifampin,1.00E-50,0.5740997,1.00E-50,0.5740997,0.5740997,N
Simvastatin,Romidepsin,0.082085,0.3552437,1.00E-50,0.408168521,0.408168521,N
Simvastatin,Sabarubicin,1.00E-50,0.3945755,1.00E-50,0.3945755,0.3945755,N
Simvastatin,SCH 900776,1.00E-50,0.1851773,1.00E-50,0.1851773,0.1851773,N
Simvastatin,Sodium butyrate,1.00E-50,0.2036734,1.00E-50,0.2036734,0.2036734,N
Simvastatin,Sorafenib,0.082085,0.2173759,0.204947,0.428847917,0.428847917,N
Simvastatin,Sorivudine,1.00E-50,0.2910125,1.00E-50,0.2910125,0.2910125,N
Simvastatin,Sunitinib,0.082085,0.2656339,0.1519608,0.428348937,0.428348937,N
Simvastatin,Tamoxifen,0.082085,0.3046472,0.2166667,0.500018122,0.500018122,N
Simvastatin,Taxane,1.00E-50,0.2705996,1.00E-50,0.2705996,0.2705996,N
Simvastatin,Temozolomide,0.082085,0.1460172,1.00E-50,0.216116378,0.216116378,N
Simvastatin,Temsirolimus,0.082085,0.5604617,0.1793103,0.66888552,0.66888552,N
Perifosine,Rituximab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Simvastatin,Theophylline,0.082085,0.1597848,0.1170732,0.319046118,0.319046118,N
Simvastatin,Tipifarnib,1.00E-50,0.2122797,1.00E-50,0.2122797,0.2122797,N
Simvastatin,Topotecan,0.082085,0.368384,0.2037915,0.538382357,0.538382357,N
Simvastatin,Toremifene,0.082085,0.2885765,0.1625616,0.453130698,0.453130698,N
Simvastatin,Trabectedin,0.082085,0.3412921,1.00E-50,0.395362138,0.395362138,N
Perifosine,Trastuzumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Simvastatin,Trebananib,1.00E-50,1.00E-50,1.00E-50,0,0,N
Simvastatin,Tretinoin,0.082085,0.5165678,1.00E-50,0.556250332,0.556250332,N
Simvastatin,Trichostatin A,1.00E-50,0.2647908,1.00E-50,0.2647908,0.2647908,N
Simvastatin,Trientine,0.082085,0.0800803,1.00E-50,0.155591909,0.155591909,N
Simvastatin,Trifluridine,0.082085,0.2926968,0.02597403,0.367619272,0.367619272,N
Simvastatin,Trimidox,1.00E-50,0.2644682,1.00E-50,0.2644682,0.2644682,N
Simvastatin,Tubacin,1.00E-50,0.2850005,1.00E-50,0.2850005,0.2850005,N
Simvastatin,Valproic Acid,1.00E-50,0.330751,0.1903553,0.458146094,0.458146094,N
