pathway_name,drug,logFC,kegg_pathway_ID
KEGG_HOMOLOGOUS_RECOMBINATION,crizotinib,-0.407482056,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,palbociclib,-0.411314083,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Everolimus,-0.464701168,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,ruxolitinib,-0.26899065,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Obatoclax,-0.395341455,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,belinostat,-0.405221357,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Sunitinib,-0.32759944,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Olaparib,-0.225497791,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Sirolimus,-0.146104146,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,olaparib,-0.225497791,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Bosutinib,-0.262683586,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,sorafenib,-0.308728717,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,imatinib,-0.228931946,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,ABT-737,-0.236777091,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Sorafenib,-0.308728717,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,vorinostat,-0.258227579,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,everolimus,-0.464701168,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,sirolimus,-0.146104146,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,midostaurin,-0.283358624,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Vorinostat,-0.258227579,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Imatinib,-0.228931946,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,bosutinib,-0.262683586,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,sunitinib,-0.32759944,hsa03440
KEGG_HUNTINGTONS_DISEASE,Everolimus,-0.221453894,hsa05016
KEGG_HUNTINGTONS_DISEASE,everolimus,-0.221453894,hsa05016
KEGG_HUNTINGTONS_DISEASE,Bosutinib,0.252660562,hsa05016
KEGG_HUNTINGTONS_DISEASE,Vinblastine,-0.223133281,hsa05016
KEGG_HUNTINGTONS_DISEASE,Daunorubicin,0.134550313,hsa05016
KEGG_HUNTINGTONS_DISEASE,Obatoclax,-0.223009579,hsa05016
KEGG_HUNTINGTONS_DISEASE,Mitoxantrone,0.267510419,hsa05016
KEGG_HUNTINGTONS_DISEASE,bosutinib,0.252660562,hsa05016
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,Decitabine,-0.220352675,hsa05410
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,Epirubicin,0.281706097,hsa05410
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,Daunorubicin,0.25130856,hsa05410
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,Doxorubicin,0.219449875,hsa05410
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,Mitoxantrone,0.356144513,hsa05410
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,vemurafenib,-0.183060885,hsa05410
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,Vinblastine,0.19888558,hsa05410
KEGG_INOSITOL_PHOSPHATE_METABOLISM,vorinostat,0.17135651,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,Daunorubicin,-0.110196371,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,Everolimus,0.289663934,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,Naloxone,0.234210162,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,belinostat,0.301680255,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,everolimus,0.289663934,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,Vorinostat,0.17135651,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,Tubacin,0.197808246,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,vemurafenib,0.205859245,hsa00562
KEGG_INOSITOL_PHOSPHATE_METABOLISM,Linifanib,-0.300948412,hsa00562
KEGG_INSULIN_SIGNALING_PATHWAY,fulvestrant,-0.103020206,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,Temozolomide,0.186660866,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,vorinostat,0.125988531,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,neratinib,0.19354706,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,Neratinib,0.19354706,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,Vorinostat,0.125988531,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,belinostat,0.159403516,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,Rosiglitazone,0.105453342,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,Fulvestrant,-0.103020206,hsa04910
KEGG_INSULIN_SIGNALING_PATHWAY,ruxolitinib,-0.148627104,hsa04910
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,Propranolol,0.333799919,hsa04672
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,Linifanib,0.416583836,hsa04672
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,Fludarabine,0.481845194,hsa04672
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,Daunorubicin,0.180995098,hsa04672
KEGG_JAK_STAT_SIGNALING_PATHWAY,Fludarabine,0.406905279,hsa04630
KEGG_JAK_STAT_SIGNALING_PATHWAY,Obatoclax,0.279474285,hsa04630
KEGG_JAK_STAT_SIGNALING_PATHWAY,Mitoxantrone,-0.156265502,hsa04630
KEGG_JAK_STAT_SIGNALING_PATHWAY,Naloxone,-0.139721094,hsa04630
KEGG_JAK_STAT_SIGNALING_PATHWAY,Vinblastine,0.210706845,hsa04630
KEGG_LEISHMANIA_INFECTION,Vinblastine,0.231707202,hsa05140
KEGG_LEISHMANIA_INFECTION,tamoxifen,-0.159714091,hsa05140
KEGG_LEISHMANIA_INFECTION,Fludarabine,0.414622693,hsa05140
KEGG_LEISHMANIA_INFECTION,Linifanib,0.29737539,hsa05140
KEGG_LEISHMANIA_INFECTION,Obatoclax,0.241669088,hsa05140
KEGG_LEISHMANIA_INFECTION,Tamoxifen,-0.159714091,hsa05140
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Vorinostat,0.193557313,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,tamoxifen,-0.105218394,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Epirubicin,0.26282332,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Doxorubicin,0.238775578,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Vinblastine,0.215389908,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Linifanib,0.224842301,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Geldanamycin,0.065549913,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,belinostat,0.177080693,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,vorinostat,0.193557313,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Mitoxantrone,0.342112521,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Daunorubicin,0.276337591,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Exemestane,-0.149018768,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Tamoxifen,-0.105218394,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,everolimus,0.191349686,hsa04670
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,Everolimus,0.191349686,hsa04670
KEGG_LIMONENE_AND_PINENE_DEGRADATION,Cediranib,-0.383908839,hsa00903
KEGG_LIMONENE_AND_PINENE_DEGRADATION,nilotinib,-0.356988222,hsa00903
KEGG_LIMONENE_AND_PINENE_DEGRADATION,Vinblastine,-0.318508737,hsa00903
KEGG_LIMONENE_AND_PINENE_DEGRADATION,Decitabine,0.365689182,hsa00903
KEGG_LIMONENE_AND_PINENE_DEGRADATION,Vinorelbine,-0.329096046,hsa00903
KEGG_LINOLEIC_ACID_METABOLISM,afatinib,0.286599958,hsa00591
KEGG_LINOLEIC_ACID_METABOLISM,Geldanamycin,0.135075378,hsa00591
KEGG_LINOLEIC_ACID_METABOLISM,Linifanib,0.370132177,hsa00591
KEGG_LINOLEIC_ACID_METABOLISM,sorafenib,0.327099082,hsa00591
KEGG_LINOLEIC_ACID_METABOLISM,Afatinib,0.286599958,hsa00591
KEGG_LINOLEIC_ACID_METABOLISM,Sorafenib,0.327099082,hsa00591
KEGG_LINOLEIC_ACID_METABOLISM,Daunorubicin,0.223755303,hsa00591
KEGG_LONG_TERM_DEPRESSION,sirolimus,-0.075690946,hsa04730
KEGG_LONG_TERM_DEPRESSION,vorinostat,0.047150093,hsa04730
KEGG_LONG_TERM_DEPRESSION,Tamoxifen,-0.1180973,hsa04730
KEGG_LONG_TERM_DEPRESSION,Daunorubicin,0.158959792,hsa04730
KEGG_LONG_TERM_DEPRESSION,ixazomib,-0.228571025,hsa04730
KEGG_LONG_TERM_DEPRESSION,tamoxifen,-0.1180973,hsa04730
KEGG_LONG_TERM_DEPRESSION,Vorinostat,0.047150093,hsa04730
KEGG_LONG_TERM_DEPRESSION,Sirolimus,-0.075690946,hsa04730
KEGG_LONG_TERM_POTENTIATION,Vorinostat,0.046602405,hsa04720
KEGG_LONG_TERM_POTENTIATION,Everolimus,0.195940508,hsa04720
KEGG_LONG_TERM_POTENTIATION,everolimus,0.195940508,hsa04720
KEGG_LONG_TERM_POTENTIATION,Decitabine,-0.171806931,hsa04720
KEGG_LONG_TERM_POTENTIATION,vorinostat,0.046602405,hsa04720
KEGG_LONG_TERM_POTENTIATION,alitretinoin,-0.204777669,hsa04720
KEGG_LONG_TERM_POTENTIATION,Docetaxel,-0.218331595,hsa04720
KEGG_LONG_TERM_POTENTIATION,Tamoxifen,-0.101576699,hsa04720
KEGG_LONG_TERM_POTENTIATION,tamoxifen,-0.101576699,hsa04720
KEGG_LYSINE_DEGRADATION,vorinostat,-0.096576995,hsa00310
KEGG_LYSINE_DEGRADATION,Vinorelbine,-0.250819509,hsa00310
KEGG_LYSINE_DEGRADATION,Vinblastine,-0.278497361,hsa00310
KEGG_LYSINE_DEGRADATION,Cediranib,-0.337747249,hsa00310
KEGG_LYSINE_DEGRADATION,Naloxone,0.203789517,hsa00310
KEGG_LYSINE_DEGRADATION,Vorinostat,-0.096576995,hsa00310
KEGG_LYSINE_DEGRADATION,nilotinib,-0.342632877,hsa00310
KEGG_LYSINE_DEGRADATION,Propranolol,-0.203495969,hsa00310
KEGG_LYSOSOME,vorinostat,0.17333286,hsa04142
KEGG_LYSOSOME,vemurafenib,0.173496248,hsa04142
KEGG_LYSOSOME,Doxorubicin,0.205935411,hsa04142
KEGG_LYSOSOME,Afatinib,0.269580885,hsa04142
KEGG_LYSOSOME,Gefitinib,0.135016453,hsa04142
KEGG_LYSOSOME,Epirubicin,0.260745738,hsa04142
KEGG_LYSOSOME,Linifanib,0.235399407,hsa04142
KEGG_LYSOSOME,gefitinib,0.135016453,hsa04142
KEGG_LYSOSOME,Daunorubicin,0.251175356,hsa04142
KEGG_LYSOSOME,palbociclib,0.187574227,hsa04142
KEGG_LYSOSOME,Enzastaurin,0.159237904,hsa04142
KEGG_LYSOSOME,afatinib,0.269580885,hsa04142
KEGG_LYSOSOME,Mitoxantrone,0.410001706,hsa04142
KEGG_LYSOSOME,Geldanamycin,0.104798242,hsa04142
KEGG_LYSOSOME,belinostat,0.241011375,hsa04142
KEGG_LYSOSOME,Vorinostat,0.17333286,hsa04142
KEGG_LYSOSOME,Genistein,0.138632667,hsa04142
KEGG_MAPK_SIGNALING_PATHWAY,everolimus,0.219589329,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,vemurafenib,-0.10096261,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,alitretinoin,-0.141678488,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Obatoclax,0.153065138,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Vinorelbine,0.194455404,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,vorinostat,0.089668176,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Vinblastine,0.215564472,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Mitoxantrone,-0.111069925,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,MK-2206,0.133777446,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Geldanamycin,0.041457311,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Daunorubicin,-0.071943176,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Vorinostat,0.089668176,hsa04010
KEGG_MAPK_SIGNALING_PATHWAY,Everolimus,0.219589329,hsa04010
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,Dasatinib,-0.31568812,hsa04950
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,Epirubicin,0.280017049,hsa04950
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,Decitabine,-0.281653317,hsa04950
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,imatinib,-0.372822893,hsa04950
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,dasatinib,-0.31568812,hsa04950
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,Imatinib,-0.372822893,hsa04950
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,Carvedilol,0.27388012,hsa04950
KEGG_MELANOGENESIS,Vorinostat,0.12815795,hsa04916
KEGG_MELANOGENESIS,Linifanib,0.225070722,hsa04916
KEGG_MELANOGENESIS,Doxorubicin,0.182395012,hsa04916
KEGG_MELANOGENESIS,vorinostat,0.12815795,hsa04916
KEGG_MELANOGENESIS,alitretinoin,-0.216935568,hsa04916
KEGG_MELANOGENESIS,everolimus,0.250399535,hsa04916
KEGG_MELANOGENESIS,Mitoxantrone,0.163905383,hsa04916
KEGG_MELANOGENESIS,Everolimus,0.250399535,hsa04916
KEGG_MELANOGENESIS,Daunorubicin,0.164596262,hsa04916
KEGG_MELANOMA,Imatinib,0.225709356,hsa05218
KEGG_MELANOMA,imatinib,0.225709356,hsa05218
KEGG_MELANOMA,alitretinoin,-0.203369832,hsa05218
KEGG_MELANOMA,Geldanamycin,-0.052944612,hsa05218
KEGG_MELANOMA,Linifanib,0.224003822,hsa05218
KEGG_MELANOMA,Vinblastine,0.129995064,hsa05218
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,vorinostat,-0.23954691,hsa00980
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,Mitoxantrone,0.296962798,hsa00980
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,Daunorubicin,0.185948005,hsa00980
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,Vinorelbine,-0.246841106,hsa00980
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,Vinblastine,-0.218791644,hsa00980
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,Decitabine,0.313679776,hsa00980
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,Vorinostat,-0.23954691,hsa00980
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,Cediranib,-0.33191118,hsa00980
KEGG_MISMATCH_REPAIR,sonidegib,-0.280720193,hsa03430
KEGG_MISMATCH_REPAIR,temsirolimus,-0.327863431,hsa03430
KEGG_MISMATCH_REPAIR,vemurafenib,-0.240046987,hsa03430
KEGG_MISMATCH_REPAIR,Everolimus,-0.49145745,hsa03430
KEGG_MISMATCH_REPAIR,everolimus,-0.49145745,hsa03430
KEGG_MISMATCH_REPAIR,ruxolitinib,-0.440819248,hsa03430
KEGG_MISMATCH_REPAIR,Midostaurin,-0.360588135,hsa03430
KEGG_MISMATCH_REPAIR,Sunitinib,-0.469428987,hsa03430
KEGG_MISMATCH_REPAIR,Temsirolimus,-0.327863431,hsa03430
KEGG_MISMATCH_REPAIR,Bosutinib,-0.228006595,hsa03430
KEGG_MISMATCH_REPAIR,palbociclib,-0.420932043,hsa03430
KEGG_MISMATCH_REPAIR,vorinostat,-0.143789844,hsa03430
KEGG_MISMATCH_REPAIR,crizotinib,-0.404237499,hsa03430
KEGG_MISMATCH_REPAIR,Enzastaurin,-0.207235151,hsa03430
KEGG_MISMATCH_REPAIR,Pazopanib,-0.290858794,hsa03430
KEGG_MISMATCH_REPAIR,pazopanib,-0.290858794,hsa03430
KEGG_MISMATCH_REPAIR,Erlotinib,-0.23404395,hsa03430
KEGG_MISMATCH_REPAIR,Cediranib,-0.510860922,hsa03430
KEGG_MISMATCH_REPAIR,sunitinib,-0.469428987,hsa03430
KEGG_MISMATCH_REPAIR,nilotinib,-0.518454211,hsa03430
KEGG_MISMATCH_REPAIR,bosutinib,-0.228006595,hsa03430
KEGG_MISMATCH_REPAIR,Geldanamycin,-0.251549006,hsa03430
KEGG_MISMATCH_REPAIR,Vinorelbine,-0.352285456,hsa03430
KEGG_MISMATCH_REPAIR,sirolimus,-0.222020197,hsa03430
KEGG_MISMATCH_REPAIR,Vorinostat,-0.143789844,hsa03430
KEGG_MISMATCH_REPAIR,Naloxone,0.198282042,hsa03430
KEGG_MISMATCH_REPAIR,erlotinib,-0.23404395,hsa03430
KEGG_MISMATCH_REPAIR,MK-2206,-0.234112038,hsa03430
KEGG_MISMATCH_REPAIR,Sirolimus,-0.222020197,hsa03430
KEGG_MISMATCH_REPAIR,midostaurin,-0.360588135,hsa03430
KEGG_MISMATCH_REPAIR,Obatoclax,-0.264455506,hsa03430
KEGG_MISMATCH_REPAIR,Vinblastine,-0.481195445,hsa03430
KEGG_MTOR_SIGNALING_PATHWAY,midostaurin,0.180005512,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,Sorafenib,0.136017843,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,sonidegib,0.190268739,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,Vorinostat,0.208473462,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,Midostaurin,0.180005512,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,Rosiglitazone,0.175611482,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,sorafenib,0.136017843,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,vorinostat,0.208473462,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,Fenretinide,0.118546302,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,Vinblastine,0.128516384,hsa04150
KEGG_MTOR_SIGNALING_PATHWAY,belinostat,0.167981962,hsa04150
KEGG_N_GLYCAN_BIOSYNTHESIS,Dexamethasone,-0.09470591,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Everolimus,-0.546981372,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,sunitinib,-0.385303397,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Mitoxantrone,0.340093115,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,everolimus,-0.546981372,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Vorinostat,-0.176868588,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,nilotinib,-0.373914981,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,temsirolimus,0.252010888,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Cediranib,-0.455423178,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Sunitinib,-0.385303397,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,vorinostat,-0.176868588,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Irinotecan,-0.302553702,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Temsirolimus,0.252010888,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Vinorelbine,-0.191683453,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,Daunorubicin,0.163520507,hsa00510
KEGG_N_GLYCAN_BIOSYNTHESIS,crizotinib,-0.333918339,hsa00510
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,Geldanamycin,0.100460287,hsa04650
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,Vinblastine,0.163018371,hsa04650
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,Everolimus,0.255629763,hsa04650
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,everolimus,0.255629763,hsa04650
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,Vorinostat,0.123170968,hsa04650
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,Mitoxantrone,0.222246796,hsa04650
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,vorinostat,0.123170968,hsa04650
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Mitoxantrone,0.181270227,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Linifanib,0.43896753,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Fludarabine,0.332203442,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Daunorubicin,0.226041952,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Doxorubicin,0.220447473,hsa04080
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,Naloxone,-0.217658011,hsa04080
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Axitinib,0.197427252,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Vinorelbine,0.289709448,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,erlotinib,0.200855934,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Vinblastine,0.238813081,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,axitinib,0.197427252,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Vorinostat,0.068063812,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Erlotinib,0.200855934,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,everolimus,0.226029419,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Everolimus,0.226029419,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,vorinostat,0.068063812,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,midostaurin,0.16016006,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Obatoclax,0.19790122,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Simvastatin,-0.092565347,hsa04722
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,Midostaurin,0.16016006,hsa04722
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,temsirolimus,-0.26443569,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,vorinostat,0.210927169,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Mitoxantrone,0.453268187,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Decitabine,0.302476467,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,belinostat,0.32917151,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Epirubicin,0.328023523,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Temsirolimus,-0.26443569,hsa00760
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,Vorinostat,0.210927169,hsa00760
KEGG_NITROGEN_METABOLISM,Pazopanib,0.394781503,hsa00910
KEGG_NITROGEN_METABOLISM,Irinotecan,0.34293039,hsa00910
KEGG_NITROGEN_METABOLISM,Cediranib,-0.266556028,hsa00910
KEGG_NITROGEN_METABOLISM,pazopanib,0.394781503,hsa00910
KEGG_NITROGEN_METABOLISM,Daunorubicin,0.260468196,hsa00910
KEGG_NITROGEN_METABOLISM,Linifanib,0.45739268,hsa00910
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tamoxifen,-0.146958908,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Imatinib,0.210314484,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,imatinib,0.210314484,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,tamoxifen,-0.146958908,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Geldanamycin,0.103727678,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Everolimus,0.322718664,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,everolimus,0.322718664,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Doxorubicin,-0.122743701,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Vorinostat,-0.07456084,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,vorinostat,-0.07456084,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Vinblastine,0.239461186,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,nilotinib,0.362557671,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Daunorubicin,-0.142951125,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,ixazomib,0.216537171,hsa04621
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,Obatoclax,0.358604726,hsa04621
KEGG_NON_HOMOLOGOUS_END_JOINING,sirolimus,-0.230657526,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,vorinostat,-0.23495558,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Geldanamycin,-0.143452693,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,belinostat,-0.293767234,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Vorinostat,-0.23495558,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Vinblastine,-0.309206664,hsa03450
KEGG_NON_HOMOLOGOUS_END_JOINING,Sirolimus,-0.230657526,hsa03450
KEGG_NON_SMALL_CELL_LUNG_CANCER,Daunorubicin,-0.107779195,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,Epirubicin,-0.137600662,hsa05223
KEGG_NON_SMALL_CELL_LUNG_CANCER,alitretinoin,-0.190207263,hsa05223
KEGG_NOTCH_SIGNALING_PATHWAY,Irinotecan,0.232698532,hsa04330
KEGG_NOTCH_SIGNALING_PATHWAY,crizotinib,0.24940271,hsa04330
